dates,tension,temperature,deltaH
11/03/2019 11:45:31,1.25923147002457,23.045,-0.015
11/03/2019 11:46:31,1.25885147002457,23.025,-0.015
11/03/2019 11:47:31,1.25911147002457,22.994,-0.015
11/03/2019 11:48:31,1.25911147002457,22.944,-0.015
11/03/2019 11:49:31,1.25900147002457,22.931,-0.015
11/03/2019 11:50:31,1.25896147002457,22.919,-0.015
11/03/2019 11:51:31,1.25942147002457,22.875,-0.015
11/03/2019 11:52:31,1.25881147002457,22.824,-0.015
11/03/2019 11:53:31,1.25911147002457,22.815,-0.015
11/03/2019 11:54:31,1.25904147002457,22.796,-0.015
11/03/2019 11:55:31,1.25896147002457,22.735,-0.015
11/03/2019 11:56:31,1.25881147002457,22.73,-0.015
11/03/2019 11:57:31,1.25850147002457,22.708,-0.015
11/03/2019 11:58:31,1.25934147002457,22.627,-0.015
11/03/2019 11:59:31,1.25881147002457,22.604,-0.015
11/03/2019 12:00:31,1.25847147002457,22.621,-0.015
11/03/2019 12:01:31,1.25889147002457,22.546,-0.015
11/03/2019 12:02:31,1.25911147002457,22.526,-0.015
11/03/2019 12:03:31,1.25858147002457,22.541,-0.015
11/03/2019 12:04:31,1.25862147002457,22.467,-0.015
11/03/2019 12:05:31,1.25877147002457,22.422,-0.015
11/03/2019 12:06:31,1.25896147002457,22.423,-0.015
11/03/2019 12:07:31,1.25858147002457,22.405,-0.015
11/03/2019 12:08:31,1.25854147002457,22.348,-0.015
11/03/2019 12:09:31,1.25801147002457,22.333,-0.015
11/03/2019 12:10:31,1.25820147002457,22.323,-0.015
11/03/2019 12:11:31,1.25831147002457,22.25,-0.015
11/03/2019 12:12:31,1.25808147002457,22.235,-0.015
11/03/2019 12:13:31,1.25831147002457,22.239,-0.015
11/03/2019 12:14:31,1.25881147002457,22.155,-0.015
11/03/2019 12:15:31,1.25831147002457,22.147,-0.015
11/03/2019 12:16:31,1.25824147002457,22.133,-0.015
11/03/2019 12:17:31,1.25816147002457,22.081,-0.015
11/03/2019 12:18:31,1.25789147002457,22.066,-0.015
11/03/2019 12:19:31,1.25801147002457,22.034,-0.015
11/03/2019 12:20:31,1.25812147002457,22.008,-0.015
11/03/2019 12:21:31,1.25808147002457,21.954,-0.015
11/03/2019 12:22:31,1.25808147002457,21.934,-0.015
11/03/2019 12:23:31,1.25828147002457,21.927,-0.015
11/03/2019 12:24:31,1.25786147002457,21.84,-0.015
11/03/2019 12:25:31,1.25763147002457,21.836,-0.015
11/03/2019 12:26:31,1.25782147002457,21.864,-0.015
11/03/2019 12:27:31,1.25858147002457,21.781,-0.015
11/03/2019 12:28:31,1.25759147002457,21.733,-0.015
11/03/2019 12:29:31,1.25732147002457,21.758,-0.015
11/03/2019 12:30:31,1.25751147002457,21.719,-0.015
11/03/2019 12:31:31,1.25770147002457,21.642,-0.015
11/03/2019 12:32:31,1.25782147002457,21.652,-0.015
11/03/2019 12:33:31,1.25755147002457,21.592,-0.015
11/03/2019 12:34:31,1.25763147002457,21.561,-0.015
11/03/2019 12:35:31,1.25759147002457,21.528,-0.015
11/03/2019 12:36:31,1.25740147002457,21.495,-0.015
11/03/2019 12:37:31,1.25766147002457,21.482,-0.015
11/03/2019 12:38:31,1.25732147002457,21.431,-0.015
11/03/2019 12:39:31,1.25744147002457,21.422,-0.015
11/03/2019 12:40:31,1.25721147002457,21.409,-0.015
11/03/2019 12:41:31,1.25721147002457,21.337,-0.015
11/03/2019 12:42:31,1.25690147002457,21.325,-0.015
11/03/2019 12:43:31,1.25713147002457,21.299,-0.015
11/03/2019 12:44:31,1.25744147002457,21.254,-0.015
11/03/2019 12:45:31,1.25698147002457,21.231,-0.015
11/03/2019 12:46:31,1.25732147002457,21.196,-0.015
11/03/2019 12:47:31,1.25713147002457,21.185,-0.015
11/03/2019 12:48:31,1.25766147002457,21.132,-0.015
11/03/2019 12:49:31,1.25713147002457,21.148,-0.015
11/03/2019 12:50:31,1.25713147002457,21.1,-0.015
11/03/2019 12:51:31,1.25709147002457,21.038,-0.015
11/03/2019 12:52:31,1.25740147002457,21.045,-0.015
11/03/2019 12:53:31,1.25667147002457,21.029,-0.015
11/03/2019 12:54:31,1.25744147002457,20.951,-0.015
11/03/2019 12:55:31,1.25690147002457,20.95,-0.015
11/03/2019 12:56:31,1.25721147002457,20.915,-0.015
11/03/2019 12:57:31,1.25686147002457,20.862,-0.015
11/03/2019 12:58:31,1.25690147002457,20.819,-0.015
11/03/2019 12:59:31,1.25652147002457,20.787,-0.015
11/03/2019 13:00:31,1.25721147002457,20.768,-0.015
11/03/2019 13:01:31,1.25667147002457,20.728,-0.015
11/03/2019 13:02:31,1.25690147002457,20.698,-0.015
11/03/2019 13:03:31,1.25683147002457,20.692,-0.015
11/03/2019 13:04:31,1.25679147002457,20.646,-0.015
11/03/2019 13:05:31,1.25679147002457,20.589,-0.015
11/03/2019 13:06:31,1.25644147002457,20.609,-0.015
11/03/2019 13:07:31,1.25663147002457,20.561,-0.015
11/03/2019 13:08:31,1.25675147002457,20.504,-0.015
11/03/2019 13:09:31,1.25618147002457,20.512,-0.015
11/03/2019 13:10:31,1.25667147002457,20.466,-0.015
11/03/2019 13:11:31,1.25644147002457,20.408,-0.015
11/03/2019 13:12:31,1.25667147002457,20.42,-0.015
11/03/2019 13:13:31,1.25705147002457,20.388,-0.015
11/03/2019 13:14:31,1.25633147002457,20.317,-0.015
11/03/2019 13:15:31,1.25618147002457,20.309,-0.015
11/03/2019 13:16:31,1.25641147002457,20.287,-0.015
11/03/2019 13:17:31,1.25648147002457,20.228,-0.015
11/03/2019 13:18:31,1.25622147002457,20.158,-0.015
11/03/2019 13:19:31,1.25622147002457,20.18,-0.015
11/03/2019 13:20:31,1.25618147002457,20.167,-0.015
11/03/2019 13:21:31,1.25618147002457,20.089,-0.015
11/03/2019 13:22:31,1.25644147002457,20.08,-0.015
11/03/2019 13:23:31,1.25602147002457,20.054,-0.015
11/03/2019 13:24:31,1.25625147002457,20.024,-0.015
11/03/2019 13:25:31,1.25618147002457,20.01,-0.015
11/03/2019 13:26:31,1.25591147002457,19.978,-0.015
11/03/2019 13:27:31,1.25610147002457,19.909,-0.015
11/03/2019 13:28:31,1.25614147002457,19.891,-0.015
11/03/2019 13:29:31,1.25602147002457,19.885,-0.015
11/03/2019 13:30:31,1.25560147002457,19.865,-0.015
11/03/2019 13:31:31,1.25625147002457,19.804,-0.015
11/03/2019 13:32:31,1.25580147002457,19.783,-0.015
11/03/2019 13:33:31,1.25610147002457,19.775,-0.015
11/03/2019 13:34:31,1.25599147002457,19.698,-0.015
11/03/2019 13:35:31,1.25557147002457,19.692,-0.015
11/03/2019 13:36:31,1.25568147002457,19.682,-0.015
11/03/2019 13:37:31,1.25545147002457,19.625,-0.015
11/03/2019 13:38:31,1.25560147002457,19.584,-0.015
11/03/2019 13:39:31,1.25564147002457,19.587,-0.015
11/03/2019 13:40:31,1.25576147002457,19.523,-0.015
11/03/2019 13:41:31,1.25572147002457,19.469,-0.015
11/03/2019 13:42:31,1.25568147002457,19.472,-0.015
11/03/2019 13:43:31,1.25496147002457,19.453,-0.015
11/03/2019 13:44:31,1.25534147002457,19.408,-0.015
11/03/2019 13:45:31,1.25560147002457,19.396,-0.015
11/03/2019 13:46:31,1.25541147002457,19.344,-0.015
11/03/2019 13:47:31,1.25526147002457,19.309,-0.015
11/03/2019 13:48:31,1.25549147002457,19.28,-0.015
11/03/2019 13:49:31,1.25545147002457,19.268,-0.015
11/03/2019 13:50:31,1.25568147002457,19.219,-0.015
11/03/2019 13:51:31,1.25538147002457,19.161,-0.015
11/03/2019 13:52:31,1.25503147002457,19.157,-0.015
11/03/2019 13:53:31,1.25511147002457,19.142,-0.015
11/03/2019 13:54:31,1.25545147002457,19.074,-0.015
11/03/2019 13:55:31,1.25480147002457,19.08,-0.015
11/03/2019 13:56:31,1.25526147002457,19.068,-0.015
11/03/2019 13:57:31,1.25545147002457,18.979,-0.015
11/03/2019 13:58:31,1.25503147002457,18.962,-0.015
11/03/2019 13:59:31,1.25484147002457,18.977,-0.015
11/03/2019 14:00:31,1.25522147002457,18.894,-0.015
11/03/2019 14:01:31,1.25477147002457,18.827,-0.015
11/03/2019 14:02:31,1.25480147002457,18.809,-0.015
11/03/2019 14:03:31,1.25499147002457,18.763,-0.015
11/03/2019 14:04:31,1.25492147002457,18.738,-0.015
11/03/2019 14:05:31,1.25515147002457,18.702,-0.015
11/03/2019 14:06:31,1.25477147002457,18.647,-0.015
11/03/2019 14:07:31,1.25492147002457,18.658,-0.015
11/03/2019 14:08:31,1.25477147002457,18.616,-0.015
11/03/2019 14:09:31,1.25492147002457,18.559,-0.015
11/03/2019 14:10:31,1.25457147002457,18.552,-0.015
11/03/2019 14:11:31,1.25473147002457,18.527,-0.015
11/03/2019 14:12:31,1.25408147002457,18.47,-0.015
11/03/2019 14:13:31,1.25461147002457,18.444,-0.015
11/03/2019 14:14:31,1.25412147002457,18.442,-0.015
11/03/2019 14:15:31,1.25454147002457,18.403,-0.015
11/03/2019 14:16:31,1.25423147002457,18.371,-0.015
11/03/2019 14:17:31,1.25419147002457,18.328,-0.015
11/03/2019 14:18:31,1.25435147002457,18.299,-0.015
11/03/2019 14:19:31,1.25396147002457,18.258,-0.015
11/03/2019 14:20:31,1.25416147002457,18.247,-0.015
11/03/2019 14:21:31,1.25412147002457,18.231,-0.015
11/03/2019 14:22:31,1.25431147002457,18.16,-0.015
11/03/2019 14:23:31,1.25412147002457,18.127,-0.015
11/03/2019 14:24:31,1.25389147002457,18.12,-0.015
11/03/2019 14:25:31,1.25408147002457,18.068,-0.015
11/03/2019 14:26:31,1.25404147002457,18.051,-0.015
11/03/2019 14:27:31,1.25389147002457,18.053,-0.015
11/03/2019 14:28:31,1.25377147002457,17.996,-0.015
11/03/2019 14:29:31,1.25370147002457,17.961,-0.015
11/03/2019 14:30:31,1.25370147002457,17.947,-0.015
11/03/2019 14:31:31,1.25366147002457,17.919,-0.015
11/03/2019 14:32:31,1.25358147002457,17.885,-0.015
11/03/2019 14:33:31,1.25385147002457,17.842,-0.015
11/03/2019 14:34:31,1.25332147002457,17.833,-0.015
11/03/2019 14:35:31,1.25362147002457,17.784,-0.015
11/03/2019 14:36:31,1.25328147002457,17.73,-0.015
11/03/2019 14:37:31,1.25374147002457,17.72,-0.015
11/03/2019 14:38:31,1.25362147002457,17.699,-0.015
11/03/2019 14:39:31,1.25335147002457,17.642,-0.015
11/03/2019 14:40:31,1.25313147002457,17.642,-0.015
11/03/2019 14:41:31,1.25290147002457,17.601,-0.015
11/03/2019 14:42:31,1.25332147002457,17.573,-0.015
11/03/2019 14:43:31,1.25297147002457,17.556,-0.015
11/03/2019 14:44:31,1.25324147002457,17.529,-0.015
11/03/2019 14:45:31,1.25297147002457,17.477,-0.015
11/03/2019 14:46:31,1.25316147002457,17.445,-0.015
11/03/2019 14:47:31,1.25259147002457,17.443,-0.015
11/03/2019 14:48:31,1.25271147002457,17.396,-0.015
11/03/2019 14:49:31,1.25316147002457,17.351,-0.015
11/03/2019 14:50:31,1.25290147002457,17.333,-0.015
11/03/2019 14:51:31,1.25271147002457,17.314,-0.015
11/03/2019 14:52:31,1.25271147002457,17.248,-0.015
11/03/2019 14:53:31,1.25271147002457,17.22,-0.015
11/03/2019 14:54:31,1.25271147002457,17.22,-0.015
11/03/2019 14:55:31,1.25248147002457,17.159,-0.015
11/03/2019 14:56:31,1.25263147002457,17.116,-0.015
11/03/2019 14:57:31,1.25255147002457,17.106,-0.015
11/03/2019 14:58:31,1.25271147002457,17.098,-0.015
11/03/2019 14:59:31,1.25248147002457,17.046,-0.015
11/03/2019 15:00:31,1.25221147002457,17.024,-0.015
11/03/2019 15:01:31,1.25229147002457,16.994,-0.015
11/03/2019 15:02:31,1.25190147002457,16.941,-0.015
11/03/2019 15:03:31,1.25217147002457,16.918,-0.015
11/03/2019 15:04:31,1.25210147002457,16.926,-0.015
11/03/2019 15:05:31,1.25221147002457,16.871,-0.015
11/03/2019 15:06:31,1.25217147002457,16.838,-0.015
11/03/2019 15:07:31,1.25232147002457,16.804,-0.015
11/03/2019 15:08:31,1.25175147002457,16.781,-0.015
11/03/2019 15:09:31,1.25217147002457,16.723,-0.015
11/03/2019 15:10:31,1.25171147002457,16.729,-0.015
11/03/2019 15:11:31,1.25202147002457,16.701,-0.015
11/03/2019 15:12:31,1.25148147002457,16.644,-0.015
11/03/2019 15:13:31,1.25210147002457,16.636,-0.015
11/03/2019 15:14:31,1.25137147002457,16.621,-0.015
11/03/2019 15:15:31,1.25175147002457,16.566,-0.015
11/03/2019 15:16:31,1.25156147002457,16.515,-0.015
11/03/2019 15:17:31,1.25168147002457,16.499,-0.015
11/03/2019 15:18:31,1.25160147002457,16.476,-0.015
11/03/2019 15:19:31,1.25152147002457,16.43,-0.015
11/03/2019 15:20:31,1.25148147002457,16.418,-0.015
11/03/2019 15:21:31,1.25175147002457,16.39,-0.015
11/03/2019 15:22:31,1.25145147002457,16.336,-0.015
11/03/2019 15:23:31,1.25137147002457,16.295,-0.015
11/03/2019 15:24:31,1.25110147002457,16.311,-0.015
11/03/2019 15:25:31,1.25183147002457,16.256,-0.015
11/03/2019 15:26:31,1.25141147002457,16.225,-0.015
11/03/2019 15:27:31,1.25114147002457,16.207,-0.015
11/03/2019 15:28:31,1.25091147002457,16.135,-0.015
11/03/2019 15:29:31,1.25110147002457,16.102,-0.015
11/03/2019 15:30:31,1.25087147002457,16.093,-0.015
11/03/2019 15:31:31,1.25133147002457,16.068,-0.015
11/03/2019 15:32:31,1.25107147002457,16.022,-0.015
11/03/2019 15:33:31,1.25091147002457,16,-0.015
11/03/2019 15:34:31,1.25072147002457,15.994,-0.015
11/03/2019 15:35:31,1.25068147002457,15.946,-0.015
11/03/2019 15:36:31,1.25068147002457,15.918,-0.015
11/03/2019 15:37:31,1.25080147002457,15.885,-0.015
11/03/2019 15:38:31,1.25080147002457,15.865,-0.015
11/03/2019 15:39:31,1.25095147002457,15.813,-0.015
11/03/2019 15:40:31,1.25080147002457,15.798,-0.015
11/03/2019 15:41:31,1.25034147002457,15.788,-0.015
11/03/2019 15:42:31,1.25087147002457,15.734,-0.015
11/03/2019 15:43:31,1.25057147002457,15.713,-0.015
11/03/2019 15:44:31,1.25068147002457,15.701,-0.015
11/03/2019 15:45:31,1.25065147002457,15.655,-0.015
11/03/2019 15:46:31,1.25053147002457,15.627,-0.015
11/03/2019 15:47:31,1.25061147002457,15.591,-0.015
11/03/2019 15:48:31,1.25038147002457,15.558,-0.015
11/03/2019 15:49:31,1.25072147002457,15.527,-0.015
11/03/2019 15:50:31,1.25065147002457,15.502,-0.015
11/03/2019 15:51:31,1.25026147002457,15.451,-0.015
11/03/2019 15:52:31,1.25038147002457,15.42,-0.015
11/03/2019 15:53:31,1.25045147002457,15.396,-0.015
11/03/2019 15:54:31,1.25000147002457,15.381,-0.015
11/03/2019 15:55:31,1.25007147002457,15.314,-0.015
11/03/2019 15:56:31,1.25000147002457,15.281,-0.015
11/03/2019 15:57:31,1.25026147002457,15.279,-0.015
11/03/2019 15:58:31,1.24992147002457,15.215,-0.015
11/03/2019 15:59:31,1.24988147002457,15.2,-0.015
11/03/2019 16:00:31,1.24988147002457,15.217,-0.015
11/03/2019 16:01:31,1.24969147002457,15.169,-0.015
11/03/2019 16:02:31,1.24965147002457,15.128,-0.015
11/03/2019 16:03:31,1.24988147002457,15.121,-0.015
11/03/2019 16:04:31,1.24977147002457,15.075,-0.015
11/03/2019 16:05:31,1.24981147002457,15.034,-0.015
11/03/2019 16:06:31,1.24965147002457,14.987,-0.015
11/03/2019 16:07:31,1.24984147002457,14.978,-0.015
11/03/2019 16:08:31,1.24946147002457,14.946,-0.015
11/03/2019 16:09:31,1.24950147002457,14.895,-0.015
11/03/2019 16:10:31,1.24946147002457,14.888,-0.015
11/03/2019 16:11:31,1.24950147002457,14.845,-0.015
11/03/2019 16:12:31,1.24950147002457,14.798,-0.015
11/03/2019 16:13:31,1.24954147002457,14.809,-0.015
11/03/2019 16:14:31,1.24969147002457,14.746,-0.015
11/03/2019 16:15:31,1.24962147002457,14.694,-0.015
11/03/2019 16:16:31,1.24931147002457,14.705,-0.015
11/03/2019 16:17:31,1.24889147002457,14.671,-0.015
11/03/2019 16:18:31,1.24931147002457,14.625,-0.015
11/03/2019 16:19:31,1.24927147002457,14.622,-0.015
11/03/2019 16:20:31,1.24908147002457,14.568,-0.015
11/03/2019 16:21:31,1.24920147002457,14.544,-0.015
11/03/2019 16:22:31,1.24923147002457,14.506,-0.015
11/03/2019 16:23:31,1.24942147002457,14.483,-0.015
11/03/2019 16:24:31,1.24939147002457,14.459,-0.015
11/03/2019 16:25:31,1.24931147002457,14.399,-0.015
11/03/2019 16:26:31,1.24901147002457,14.358,-0.015
11/03/2019 16:27:31,1.24916147002457,14.352,-0.015
11/03/2019 16:28:31,1.24908147002457,14.303,-0.015
11/03/2019 16:29:31,1.24889147002457,14.291,-0.015
11/03/2019 16:30:31,1.24870147002457,14.274,-0.015
11/03/2019 16:31:31,1.24889147002457,14.223,-0.015
11/03/2019 16:32:31,1.24889147002457,14.156,-0.015
11/03/2019 16:33:31,1.24862147002457,14.177,-0.015
11/03/2019 16:34:31,1.24866147002457,14.125,-0.015
11/03/2019 16:35:31,1.24862147002457,14.101,-0.015
11/03/2019 16:36:31,1.24855147002457,14.095,-0.015
11/03/2019 16:37:31,1.24855147002457,14.074,-0.015
11/03/2019 16:38:31,1.24870147002457,14.014,-0.015
11/03/2019 16:39:31,1.24855147002457,13.996,-0.015
11/03/2019 16:40:31,1.24866147002457,13.955,-0.015
11/03/2019 16:41:31,1.24874147002457,13.925,-0.015
11/03/2019 16:42:31,1.24820147002457,13.88,-0.015
11/03/2019 16:43:31,1.24786147002457,13.886,-0.015
11/03/2019 16:44:31,1.24828147002457,13.852,-0.015
11/03/2019 16:45:31,1.24828147002457,13.781,-0.015
11/03/2019 16:46:31,1.24817147002457,13.774,-0.015
11/03/2019 16:47:31,1.24820147002457,13.736,-0.015
11/03/2019 16:48:31,1.24839147002457,13.685,-0.015
11/03/2019 16:49:31,1.24813147002457,13.675,-0.015
11/03/2019 16:50:31,1.24828147002457,13.675,-0.015
11/03/2019 16:51:31,1.24805147002457,13.604,-0.015
11/03/2019 16:52:31,1.24767147002457,13.568,-0.015
11/03/2019 16:53:31,1.24798147002457,13.563,-0.015
11/03/2019 16:54:31,1.24786147002457,13.521,-0.015
11/03/2019 16:55:31,1.24752147002457,13.481,-0.015
11/03/2019 16:56:31,1.24744147002457,13.469,-0.015
11/03/2019 16:57:31,1.24775147002457,13.448,-0.015
11/03/2019 16:58:31,1.24759147002457,13.413,-0.015
11/03/2019 16:59:31,1.24778147002457,13.353,-0.015
11/03/2019 17:00:31,1.24778147002457,13.356,-0.015
11/03/2019 17:01:31,1.24736147002457,13.302,-0.015
11/03/2019 17:02:31,1.24740147002457,13.279,-0.015
11/03/2019 17:03:31,1.24756147002457,13.231,-0.015
11/03/2019 17:04:31,1.24733147002457,13.184,-0.015
11/03/2019 17:05:31,1.24736147002457,13.159,-0.015
11/03/2019 17:06:31,1.24717147002457,13.141,-0.015
11/03/2019 17:07:31,1.24733147002457,13.132,-0.015
11/03/2019 17:08:31,1.24748147002457,13.09,-0.015
11/03/2019 17:09:31,1.24744147002457,13.04,-0.015
11/03/2019 17:10:31,1.24702147002457,13.06,-0.015
11/03/2019 17:11:31,1.24740147002457,12.984,-0.015
11/03/2019 17:12:31,1.24717147002457,12.941,-0.015
11/03/2019 17:13:31,1.24702147002457,12.933,-0.015
11/03/2019 17:14:31,1.24729147002457,12.892,-0.015
11/03/2019 17:15:31,1.24710147002457,12.846,-0.015
11/03/2019 17:16:31,1.24756147002457,12.844,-0.015
11/03/2019 17:17:31,1.24702147002457,12.817,-0.015
11/03/2019 17:18:31,1.24714147002457,12.787,-0.015
11/03/2019 17:19:31,1.24710147002457,12.76,-0.015
11/03/2019 17:20:31,1.24721147002457,12.723,-0.015
11/03/2019 17:21:31,1.24702147002457,12.662,-0.015
11/03/2019 17:22:31,1.24710147002457,12.65,-0.015
11/03/2019 17:23:31,1.24695147002457,12.639,-0.015
11/03/2019 17:24:31,1.24721147002457,12.583,-0.015
11/03/2019 17:25:31,1.24698147002457,12.548,-0.015
11/03/2019 17:26:31,1.24691147002457,12.53,-0.015
11/03/2019 17:27:31,1.24695147002457,12.508,-0.015
11/03/2019 17:28:31,1.24698147002457,12.443,-0.015
11/03/2019 17:29:31,1.24687147002457,12.44,-0.015
11/03/2019 17:30:31,1.24679147002457,12.425,-0.015
11/03/2019 17:31:31,1.24729147002457,12.36,-0.015
11/03/2019 17:32:31,1.24710147002457,12.351,-0.015
11/03/2019 17:33:31,1.24687147002457,12.322,-0.015
11/03/2019 17:34:31,1.24714147002457,12.301,-0.015
11/03/2019 17:35:31,1.24687147002457,12.261,-0.015
11/03/2019 17:36:31,1.24717147002457,12.237,-0.015
11/03/2019 17:37:31,1.24695147002457,12.205,-0.015
11/03/2019 17:38:31,1.24687147002457,12.142,-0.015
11/03/2019 17:39:31,1.24679147002457,12.149,-0.015
11/03/2019 17:40:31,1.24687147002457,12.121,-0.015
11/03/2019 17:41:31,1.24668147002457,12.075,-0.015
11/03/2019 17:42:31,1.24664147002457,12.054,-0.015
11/03/2019 17:43:31,1.24679147002457,12.015,-0.015
11/03/2019 17:44:31,1.24675147002457,11.947,-0.015
11/03/2019 17:45:31,1.24649147002457,11.948,-0.015
11/03/2019 17:46:31,1.24645147002457,11.936,-0.015
11/03/2019 17:47:31,1.24645147002457,11.897,-0.015
11/03/2019 17:48:31,1.24664147002457,11.851,-0.015
11/03/2019 17:49:31,1.24672147002457,11.837,-0.015
11/03/2019 17:50:31,1.24664147002457,11.793,-0.015
11/03/2019 17:51:31,1.24660147002457,11.748,-0.015
11/03/2019 17:52:31,1.24660147002457,11.718,-0.015
11/03/2019 17:53:31,1.24664147002457,11.702,-0.015
11/03/2019 17:54:31,1.24637147002457,11.648,-0.015
11/03/2019 17:55:31,1.24656147002457,11.628,-0.015
11/03/2019 17:56:31,1.24656147002457,11.62,-0.015
11/03/2019 17:57:31,1.24668147002457,11.572,-0.015
11/03/2019 17:58:31,1.24645147002457,11.535,-0.015
11/03/2019 17:59:31,1.24633147002457,11.537,-0.015
11/03/2019 18:00:31,1.24637147002457,11.482,-0.015
11/03/2019 18:01:31,1.24653147002457,11.434,-0.015
11/03/2019 18:02:31,1.24637147002457,11.417,-0.015
11/03/2019 18:03:31,1.24622147002457,11.409,-0.015
11/03/2019 18:04:31,1.24633147002457,11.347,-0.015
11/03/2019 18:05:31,1.24630147002457,11.318,-0.015
11/03/2019 18:06:31,1.24637147002457,11.301,-0.015
11/03/2019 18:07:31,1.24614147002457,11.265,-0.015
11/03/2019 18:08:31,1.24611147002457,11.231,-0.015
11/03/2019 18:09:31,1.24653147002457,11.207,-0.015
11/03/2019 18:10:31,1.24630147002457,11.195,-0.015
11/03/2019 18:11:31,1.24641147002457,11.142,-0.015
11/03/2019 18:12:31,1.24618147002457,11.114,-0.015
11/03/2019 18:13:31,1.24618147002457,11.107,-0.015
11/03/2019 18:14:31,1.24637147002457,11.052,-0.015
11/03/2019 18:15:31,1.24618147002457,11.02,-0.015
11/03/2019 18:16:31,1.24622147002457,11.006,-0.015
11/03/2019 18:17:31,1.24637147002457,10.965,-0.015
11/03/2019 18:18:31,1.24618147002457,10.907,-0.015
11/03/2019 18:19:31,1.24626147002457,10.895,-0.015
11/03/2019 18:20:31,1.24603147002457,10.889,-0.015
11/03/2019 18:21:31,1.24599147002457,10.825,-0.015
11/03/2019 18:22:31,1.24641147002457,10.811,-0.015
11/03/2019 18:23:31,1.24641147002457,10.782,-0.015
11/03/2019 18:24:31,1.24633147002457,10.71,-0.015
11/03/2019 18:25:31,1.24633147002457,10.713,-0.015
11/03/2019 18:26:31,1.24641147002457,10.693,-0.015
11/03/2019 18:27:31,1.24637147002457,10.623,-0.015
11/03/2019 18:28:31,1.24588147002457,10.621,-0.015
11/03/2019 18:29:31,1.24622147002457,10.608,-0.015
11/03/2019 18:30:31,1.24614147002457,10.563,-0.015
11/03/2019 18:31:31,1.24622147002457,10.507,-0.015
11/03/2019 18:32:31,1.24626147002457,10.495,-0.015
11/03/2019 18:33:31,1.24611147002457,10.472,-0.015
11/03/2019 18:34:31,1.24618147002457,10.406,-0.015
11/03/2019 18:35:31,1.24607147002457,10.41,-0.015
11/03/2019 18:36:31,1.24611147002457,10.374,-0.015
11/03/2019 18:37:31,1.24611147002457,10.338,-0.015
11/03/2019 18:38:31,1.24618147002457,10.294,-0.015
11/03/2019 18:39:31,1.24588147002457,10.27,-0.015
11/03/2019 18:40:31,1.24607147002457,10.245,-0.015
11/03/2019 18:41:31,1.24576147002457,10.207,-0.015
11/03/2019 18:42:31,1.24595147002457,10.193,-0.015
11/03/2019 18:43:31,1.24592147002457,10.171,-0.015
11/03/2019 18:44:31,1.24607147002457,10.11,-0.015
11/03/2019 18:45:31,1.24614147002457,10.116,-0.015
11/03/2019 18:46:31,1.24603147002457,10.093,-0.015
11/03/2019 18:47:31,1.24584147002457,10.026,-0.015
11/03/2019 18:48:31,1.24607147002457,10.009,-0.015
12/03/2019 01:03:31,1.25004147002457,10.04,-0.015
12/03/2019 01:04:31,1.25030147002457,10.069,-0.015
12/03/2019 01:05:31,1.25034147002457,10.075,-0.015
12/03/2019 01:06:31,1.25007147002457,10.125,-0.015
12/03/2019 01:07:31,1.25026147002457,10.138,-0.015
12/03/2019 01:08:31,1.25034147002457,10.182,-0.015
12/03/2019 01:09:31,1.25042147002457,10.198,-0.015
